"deeplink","Domain","host","tld","domaincc","keywords","LE","BL","DP","LP","CCP","IPP","ABY","ACR","WBY","Registrar","Alexa","QCR","Dmoz","Add Date","C","N","O","B","I","D","US","COM.AU","CA","UK","CO.UK","CO","EU","IN","CO.IN","AT","CH","BE","NL","DK","FR","PL","ES","PT","IT","ME","TV","IO","CN","RU","SE","NU","TLDs Reg","TLDs Reg32","TLDs Free32","SG","CO","CPC","SDE","CODE","CPCDE","SUS","COUS","CPCUS","SUK","COUK","CPCUK","MMGR","MMIP","MMCP","SQI","NFB","NTW","CF","TF","TR","MBL","MIU","MCU","MDP","MIP","MCP","TTF","MODE","MOLE","MOLI","MOLP","MRDL","MRDF","MRDH","MRDD","MRDS","ML","MLTP","MRL","MRLP","MDPE","MBLE","MDPG","MBLG","MDPEE","MBLEE","MDPGE","MBLGE","SRUSR","SRUSK","SRUST","SRUSC","RDT","RDS","RDE","RDT COM","RDS COM","RDE COM","RDT CNO","RDS CNO","RDE CNO","WPL","GEO","GEOC","GEOD","End Date",
"https://www.expireddomains.net/goto/1/23dpv8/7/?tr=export","sendioksjon.ee","sendioksjon","ee","sendioksjon.ee","Sen Dio KsJon","11","45","2","3","2","2","2008-04-15","121","2013-10-30","Zone Media OÜ","0","0","no","1542295987","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","1","0","32","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","available","18","4","4.50","45","176","174","15","14","12","4 - Computers/Programming (100.00%)","0","0","6","153","15","12","0","15","6","[English - 100.00%]","0","[Estonian - 69.70%], [English - 13.90%], [Russian - 13.90%], [Romanian/Moldavian/Moldovan - 2.30%]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","2018-12-15",
"https://www.expireddomains.net/goto/1/53sdva/7/?tr=export","e-smaspaev.ee","e-smaspaev","ee","e-smaspaev.ee","e smaspaev","10","45","0","0","0","0","2015-12-06","10","2014-10-28","Zone Media OÜ","0","0","no","1542123314","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","1","0","32","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","taken","available","8","9","0.89","45","4","4","8","8","8","8 - Society/Organizations (49.31%), 8 - Business/Construction and Maintenance (34.39%), 7 - Computers/Internet (11.65%), 6 - Shopping (2.97%), 5 - Shopping/Consumer Electronics (0.64%)","1","1","0","4","8","7","0","8","5","","0","[Estonian - 96.20%], [English - 3.70%]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","2018-12-13",
"https://www.expireddomains.net/goto/1/277o1p/7/?tr=export","interalco.ee","interalco","ee","InterAlco.ee","Inter Alco","9","45","3","4","3","3","2007-12-18","37","2010-07-04","Telia Eesti AS","0","0","no","1540305568","registered","registered","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","registered","available","available","available","available","available","available","registered","available","available","5","4","28","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","available","5","2","2.50","45","4","2","8","7","7","2 - Computers/Internet (82.91%), 1 - Regional/Europe (17.08%)","0","0","0","0","7","6","0","8","2","","0","[Estonian - 78.30%], [Russian - 16.20%], [English - 5.40%]","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","2","2","1","5","3","2","0","","","","2018-11-22",
"https://www.expireddomains.net/goto/1/3jl57u/7/?tr=export","thedreams.ee","thedreams","ee","TheDreams.ee","The Dreams","9","45","0","0","0","0","2013-04-04","11","2010-07-04","Zone Media OÜ","0","0","no","1540741167","registered","registered","registered","available","registered","registered","registered","available","available","registered","registered","registered","registered","registered","available","available","registered","available","available","available","available","registered","available","available","registered","available","available","available","available","registered","available","available","21","15","17","60500","0","0.50 USD","720","0","0.00 EUR","33100","0","0.47 USD","2900","0","1.29 GBP","0","0","0","0","available","taken","1","2","0.50","45","5","3","4","4","4","2 - Computers/Internet (84.27%), 1 - Society/Government (14.07%), 1 - Business (1.58%)","1","1","0","2","4","2","0","4","1","","0","[Estonian - 80.00%], [English - 20.00%]","0","0","0","0","0","0","0","0","0","0","0","0","0","451","331","120","366","277","90","436","323","113","0","","","","2018-11-27",
"https://www.expireddomains.net/goto/1/3njzuz/7/?tr=export","beltit.ee","beltit","ee","BeltIt.ee","Belt It","6","42","2","7","2","2","2013-01-31","40","2012-10-12","Elkdata OÜ","0","0","no","1540741167","registered","available","available","available","available","available","available","available","available","available","registered","registered","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","3","3","29","140","48","0.28 USD","10","86","0.00 EUR","50","64","0.52 USD","20","44","0.03 GBP","0","0","0","0","available","taken","10","0","0.00","42","638","638","6","5","4","-","0","0","1","637","6","3","0","6","2","","0","[Estonian - 70.70%], [Russian - 26.80%], [Xhosa - 2.40%]","0","0","0","0","0","0","0","0","0","0","0","0","0","18","14","4","12","9","4","17","13","4","0","PA","US","belt>us-city","2018-11-27",
"https://www.expireddomains.net/goto/1/23dur6/7/?tr=export","livest.ee","livest","ee","Livest.ee","Livest","6","41","1","1","1","1","2007-08-22","33","2017-10-22","Zone Media OÜ","0","0","no","1541665468","registered","registered","registered","registered","available","registered","available","available","available","available","available","available","available","available","available","registered","available","available","available","available","available","available","available","available","available","available","available","available","available","registered","available","available","14","7","25","1600","2","1.23 USD","90","0","0.00 EUR","320","1","0.00 USD","50","0","0.00 GBP","0","0","0","0","available","taken","6","4","1.50","41","8","8","4","4","4","4 - Computers/Internet (99.95%)","2","3","2","8","4","4","0","4","2","[Estonian - 66.60%], [Russian - 33.30%]","6","[Estonian - 95.10%], [Russian - 4.80%]","41","0","0","0","0","0","0","0","0","0","0","0","0","4617","4565","52","3746","3710","37","4440","4392","48","0","","","","2018-12-07",
"https://www.expireddomains.net/goto/1/3h2vd3/7/?tr=export","danceandtravel.ee","danceandtravel","ee","DanceAndTravel.ee","Dance And Travel","14","40","4","12","2","2","2010-02-01","21","2013-10-24","Elkdata OÜ","0","0","no","1541950313","registered","registered","registered","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","registered","available","available","5","4","28","110","2","0.00 USD","30","0","0.00 EUR","10","0","0.00 USD","10","0","0.00 GBP","0","0","0","0","taken","taken","6","6","1.00","40","13","12","12","9","8","6 - Society/Government (55.48%), 6 - Society (40.65%), 4 - Recreation/Travel (1.88%), 4 - News/Newspapers (1.13%), 3 - Reference/Museums (0.68%)","0","0","0","0","12","9","0","12","2","","0","[Estonian - 75.00%], [Russian - 20.00%], [English - 5.00%]","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","3","2","2","1","7","4","3","0","","","","2018-12-09",
"https://www.expireddomains.net/goto/1/1tc538/7/?tr=export","hooli.ee","hooli","ee","hooli.ee","Hoo Li","5","40","3","8","3","3","2011-12-02","39","2015-10-08","Elkdata OÜ","0","0","no","1540391952","registered","available","registered","registered","registered","registered","registered","registered","registered","available","registered","registered","registered","registered","available","available","registered","registered","registered","registered","registered","registered","registered","available","registered","registered","available","registered","registered","available","registered","registered","56","25","7","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","taken","8","6","1.33","40","5","5","14","12","10","6 - Society/Politics (99.94%), 2 - Recreation/Travel (0.02%)","0","0","0","0","14","13","0","14","4","","0","[Estonian - 79.40%], [Russian - 20.50%]","0","0","0","0","0","0","0","0","0","0","0","0","0","1095","1036","59","944","895","50","1069","1012","57","0","","","","2018-11-23",
"https://www.expireddomains.net/goto/1/1ufv6f/7/?tr=export","disain4you.ee","disain4you","ee","disain4you.ee","disainyou","10","39","1","2","1","1","2008-03-26","20","2010-07-04","Telia Eesti AS","0","0","no","1542468852","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","1","0","32","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","available","6","4","1.50","39","48","48","5","5","5","4 - Computers/Internet (99.96%)","0","0","0","0","4","5","0","5","3","","0","[Estonian - 84.60%], [English - 5.10%], [Finnish - 5.10%], [Russian - 5.10%]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","2018-12-17",
"https://www.expireddomains.net/goto/1/26jkix/7/?tr=export","sportingmed.ee","sportingmed","ee","SportingMed.ee","Sporting Med","11","38","3","3","3","3","2011-01-22","33","2010-10-31","Zone Media OÜ","0","0","no","1542468853","registered","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","registered","available","available","available","available","available","available","available","3","2","30","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","taken","taken","8","8","1.00","38","11","11","13","12","12","7 - Recreation/Climbing (56.52%), 7 - Sports/Running (23.54%), 6 - Sports/Track and Field (18.87%), 4 - Sports/Orienteering (0.51%), 4 - Reference/Maps (0.25%)","2","14","0","1","13","11","0","13","4","[English - 100.00%]","0","[Estonian - 63.80%], [English - 19.40%], [Russian - 16.60%]","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","1","5","5","1","6","5","1","0","","","","2018-12-17",
"https://www.expireddomains.net/goto/1/5g1jl7/7/?tr=export","akfix.ee","akfix","ee","akfix.ee","akfix","5","37","2","5","2","2","2015-10-11","17","2016-10-18","Elkdata OÜ","0","0","no","1541259638","registered","registered","registered","available","available","registered","registered","registered","registered","available","registered","registered","registered","registered","available","available","registered","registered","registered","available","available","registered","registered","available","registered","available","available","available","registered","registered","available","available","36","19","13","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","taken","taken","8","9","0.89","37","4","2","8","7","6","9 - Computers/Internet (98.64%), 5 - Business/Directories (0.63%), 5 - Reference (0.53%), 4 - Computers/Education (0.05%), 3 - Computers/Internet/Web Design and Development (0.01%)","1","8","0","2","8","6","1","8","3","[Estonian - 100.00%]","0","[Estonian - 97.10%], [Russian - 2.80%]","0","0","0","0","0","0","0","0","0","0","0","0","0","66","19","47","54","16","39","64","18","46","0","","","","2018-12-03",
"https://www.expireddomains.net/goto/1/3jku6n/7/?tr=export","lasteriided.ee","lasteriided","ee","lasteriided.ee","Last Eri IdEd","11","37","0","0","0","0","2005-10-23","44","2010-07-04","Zone Media OÜ","0","0","no","1540651217","registered","available","available","available","available","available","available","available","available","available","available","available","registered","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","3","2","30","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","taken","available","8","4","2.00","37","2","2","6","5","5","4 - News/Newspapers (92.74%), 3 - Computers/Internet (7.25%)","0","0","0","0","6","3","0","6","1","","0","[Estonian - 89.20%], [Russian - 10.70%]","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","1","2","1","1","0","","","","2018-11-26",
"https://www.expireddomains.net/goto/1/4ypk4n/7/?tr=export","best-marine.ee","best-marine","ee","Best-Marine.ee","Best Marine","11","35","4","5","4","4","2014-12-19","12","2014-10-14","Elkdata OÜ","0","0","no","1540913952","registered","available","available","available","available","available","available","available","available","available","available","available","registered","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","2","2","30","1000","5","0.08 USD","10","57","0.00 EUR","320","3","0.40 USD","10","0","0.00 GBP","0","0","0","10","available","available","15","14","1.07","35","2572","726","20","19","19","14 - Business/Consumer Goods and Services (94.86%), 10 - Computers/Internet (4.78%), 7 - Recreation/Boating (0.13%), 6 - Computers/Education (0.05%), 6 - Sports/Water Sports (0.05%)","0","0","33","257","18","14","0","20","6","[Estonian - 44.40%], [English - 42.00%], [Italian - 7.10%], [Danish - 6.30%]","0","[English - 43.70%], [Estonian - 43.70%], [Finnish - 3.10%], [French - 3.10%], [Spanish/Castilian - 3.10%], [Swedish - 3.10%]","0","0","0","0","0","0","0","0","0","21144726","20","0","0","4","3","1","3","3","1","4","3","1","0","CO","SG US NL","best>nl-city|nl-municipality marine>sg-neighborhood-partial|us-city","2018-11-29",
"https://www.expireddomains.net/goto/1/3jku2o/7/?tr=export","bao.ee","bao","ee","bao.ee","bao","3","35","5","12","2","2","2013-01-03","17","2010-07-04","Zone Media OÜ","0","0","no","1542036912","registered","registered","registered","registered","registered","registered","registered","registered","registered","available","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","235","31","1","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","taken","10","14","0.71","35","47","30","13","11","11","14 - Science/Environment (99.98%)","0","2","19","22","13","11","0","13","5","[Estonian - 100.00%]","0","[Estonian - 61.20%], [Russian - 22.50%], [Latvian - 12.90%], [English - 3.20%]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","2018-12-12",
"https://www.expireddomains.net/goto/1/1xd6ka/7/?tr=export","renske.ee","renske","ee","renske.ee","Renske","6","35","1","1","1","1","2002-11-14","80","2010-07-04","Zone Media OÜ","0","0","no","1541346009","registered","registered","registered","available","registered","registered","available","available","registered","available","registered","available","registered","available","available","registered","registered","registered","registered","registered","registered","registered","registered","available","registered","registered","available","available","available","registered","registered","registered","25","21","11","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","taken","7","8","0.88","35","3","3","12","10","10","8 - Computers/Internet (99.32%), 4 - Computers/Education (0.48%), 3 - Reference/Education (0.08%)","1","1","0","2","12","10","0","12","5","","0","[Estonian - 100.00%]","0","0","0","0","0","0","0","0","0","0","0","0","0","111","94","17","98","87","12","108","92","16","0","","","","2018-12-04",
"https://www.expireddomains.net/goto/1/23dpug/7/?tr=export","ropeaccess.ee","ropeaccess","ee","RopeAccess.ee","Rope Access","10","31","3","3","3","2","2012-01-12","22","2011-10-19","Zone Media OÜ","0","0","no","1541346012","registered","registered","registered","registered","available","registered","registered","registered","registered","available","registered","registered","registered","available","available","registered","registered","registered","registered","registered","available","registered","registered","registered","registered","registered","available","available","registered","registered","registered","registered","63","25","7","6600","38","2.57 USD","90","23","1.60 EUR","590","24","2.32 USD","1000","59","2.87 GBP","0","0","0","0","taken","taken","6","3","2.00","31","2","2","7","6","6","3 - Recreation/Travel (100.00%)","0","0","0","0","7","5","0","7","3","","0","[Estonian - 100.00%]","0","0","0","0","0","0","0","0","0","0","0","0","0","370","154","216","331","136","196","363","150","213","0","","","","2018-12-04",
"https://www.expireddomains.net/goto/1/1xd7c2/7/?tr=export","telimer.ee","telimer","ee","telimer.ee","Tel ImEr","7","31","1","1","1","1","2007-11-05","2","2017-10-10","Edicy OÜ","0","0","no","1540564815","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","0","0","32","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","taken","taken","7","0","0.00","31","10","6","5","5","5","-","1","8","2","6","4","5","0","5","1","","0","[Estonian - 83.80%], [Russian - 16.10%]","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2","1","1","2","1","1","0","","","","2018-11-25",
"https://www.expireddomains.net/goto/1/b64eek/7/?tr=export","clubvw.ee","clubvw","ee","clubvw.ee","Club Vw","6","26","0","0","0","0","2008-12-19","3","2017-10-09","Zone Media OÜ","0","0","no","1540478430","registered","available","available","available","available","registered","available","registered","available","registered","registered","available","available","available","available","available","available","available","registered","available","available","available","registered","available","available","available","available","available","available","registered","available","available","11","8","24","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","10","taken","taken","3","0","0.00","26","472","396","4","4","4","-","1","1","21","353","4","1","0","4","2","[Russian - 100.00%]","0","[Russian - 100.00%]","0","0","0","0","0","0","0","0","0","0","0","0","0","22","14","8","18","12","7","22","14","8","0","","","","2018-11-24",
"https://www.expireddomains.net/goto/1/631w5z/7/?tr=export","rsat.ee","rsat","ee","rsat.ee","Rs At","4","26","0","0","0","0","2015-09-27","7","2010-07-04","Radicenter OÜ","0","0","no","1541518818","registered","available","registered","available","registered","registered","registered","available","registered","available","registered","available","registered","available","available","registered","available","available","registered","available","registered","registered","registered","available","available","available","available","registered","registered","registered","registered","available","25","17","15","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","taken","3","0","0.00","26","2","2","1","1","1","-","0","0","0","0","1","0","0","1","1","","0","[Russian - 100.00%]","0","0","0","0","0","0","0","0","0","0","0","0","0","1910","167","1743","1486","138","1349","1843","162","1681","0","","","","2018-12-06",
"https://www.expireddomains.net/goto/1/cyk0yx/7/?tr=export","piiri20.ee","piiri20","ee","piiri20.ee","Piiri","7","25","0","0","0","0","2017-11-20","6","2017-11-02","Elkdata OÜ","0","0","no","1542555631","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","1","0","32","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","available","8","0","0.00","25","24","17","1","1","1","-","0","0","12","17","1","1","0","1","1","[Estonian - 100.00%]","0","[Estonian - 100.00%]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","2018-12-18",
"https://www.expireddomains.net/goto/1/4qg7vt/7/?tr=export","wedu.ee","wedu","ee","wedu.ee","wedu","4","25","0","0","0","0","2015-09-25","12","2011-10-23","Zone Media OÜ","0","0","no","1541691066","registered","registered","registered","registered","registered","registered","registered","registered","available","registered","registered","registered","registered","registered","available","available","available","available","registered","available","available","available","registered","registered","registered","registered","available","registered","registered","registered","registered","available","53","22","10","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","taken","2","8","0.25","25","11","11","11","10","10","8 - Recreation (55.55%), 7 - Recreation/Travel (43.73%), 4 - Business/Transportation and Logistics (0.32%), 4 - Regional/Europe (0.32%), 3 - Computers/Internet (0.01%)","1","1","4","2","11","9","2","11","4","","0","[Estonian - 53.30%], [English - 46.60%]","0","0","0","0","0","0","0","0","0","0","0","0","0","1128","345","783","886","270","617","1080","328","752","0","","","","2018-12-08",
"https://www.expireddomains.net/goto/1/3hfcvp/7/?tr=export","pilvepesu.ee","pilvepesu","ee","pilvepesu.ee","pilvepesu","9","24","0","0","0","0","2012-10-31","19","2012-10-16","Elkdata OÜ","0","0","no","1541950314","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","1","0","32","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","taken","available","6","9","0.67","24","8","8","6","6","6","9 - Computers/Internet (97.76%), 6 - Computers/Education (1.93%), 4 - Reference/Education (0.11%), 3 - Business/Transportation and Logistics (0.03%)","0","0","0","0","6","6","0","6","3","","0","[Estonian - 95.80%], [English - 4.10%]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","2018-12-01",
"https://www.expireddomains.net/goto/1/1xd64a/7/?tr=export","peoline.ee","peoline","ee","peoline.ee","Peo Line","7","24","0","0","0","0","2004-06-07","47","2010-07-04","Zone Media OÜ","0","0","no","1540564815","registered","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","registered","available","available","available","available","available","available","available","available","available","available","2","2","30","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","taken","taken","7","0","0.00","24","6","6","8","7","7","-","0","0","0","0","8","6","0","8","3","","0","[Estonian - 91.60%], [English - 8.30%]","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","3","2","2","5","2","3","0","","","","2018-11-25",
"https://www.expireddomains.net/goto/1/4gyqhd/7/?tr=export","kingsepp24.ee","kingsepp24","ee","kingsepp24.ee","King Sepp","10","24","2","3","2","2","2014-04-06","21","2013-11-01","Zone Media OÜ","0","0","no","1542468853","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","1","0","32","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","available","14","10","1.40","24","585","435","6","6","5","10 - Computers/Internet (97.53%), 7 - Computers/Education (2.22%), 5 - Reference/Education (0.12%)","1","1","40","430","6","6","0","6","4","[Estonian - 37.20%], [Russian - 35.50%], [English - 27.20%]","0","[Estonian - 100.00%]","0","0","0","0","0","0","0","0","0","43827314","7","0","0","0","0","0","0","0","0","0","0","0","0","PA","US","king>us-city","2018-12-17",
"https://www.expireddomains.net/goto/1/9c4r2u/7/?tr=export","tallinnatv.ee","tallinnatv","ee","tallinnatv.ee","Tallinn Atv","10","23","1","2","1","1","2010-04-06","15","2013-11-01","Elkdata OÜ","0","0","no","1542468852","available","available","available","available","available","available","available","available","available","available","available","available","registered","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","2","1","31","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","available","5","4","1.25","23","3","2","3","3","3","4 - Arts/Movies (95.96%), 3 - Regional/Europe (2.78%), 2 - Society/Government (0.37%), 2 - Arts (0.30%), 2 - Reference/Museums (0.16%)","1","1","0","2","2","3","0","3","1","","0","[English - 100.00%]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","PA","EE","tallinn>ee-city","2018-12-17",
"https://www.expireddomains.net/goto/1/1t5lau/7/?tr=export","teinevoimalus.ee","teinevoimalus","ee","teinevoimalus.ee","Tein EvOi Malus","13","23","4","6","4","4","2010-12-06","30","2016-10-24","Elkdata OÜ","0","0","no","1541777451","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","1","0","32","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","taken","taken","8","3","2.67","23","629","622","14","14","13","3 - Reference/Education (97.86%), 2 - Computers/Internet (2.05%), 1 - Home/Cooking (0.03%), 1 - Arts/Crafts (0.01%)","0","0","1","589","13","10","0","14","6","[Estonian - 100.00%]","0","[Estonian - 86.90%], [English - 8.60%], [Russian - 4.30%]","0","0","0","0","0","0","0","0","0","29913406","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","2018-12-09",
"https://www.expireddomains.net/goto/1/22h0ro/7/?tr=export","loodustooted.ee","loodustooted","ee","LoodUsTooted.ee","Lood UsTooted","12","22","3","1635","4","2","2008-01-28","38","2014-10-22","Zone Media OÜ","0","0","no","1541665455","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","0","0","32","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","taken","available","5","5","1.00","22","33","33","3","3","3","5 - Recreation/Pets (67.08%), 5 - Computers/Internet (32.66%), 3 - Regional/Europe (0.20%)","0","0","0","0","3","3","1","3","0","","0","[Estonian - 90.90%], [English - 9.00%]","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","2018-12-07",
"https://www.expireddomains.net/goto/1/3n1n1x/7/?tr=export","agree.ee","agree","ee","Agree.ee","Agree","5","21","0","0","0","0","2006-05-13","11","2017-10-16","NETIM","0","0","no","1541086804","registered","registered","registered","registered","registered","registered","registered","registered","registered","available","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","registered","available","registered","registered","registered","registered","registered","registered","registered","available","109","29","3","165000","1","0.44 USD","5400","0","0.30 EUR","40500","3","0.52 USD","9900","1","0.37 GBP","0","0","0","0","taken","taken","5","2","2.50","21","3","3","4","4","4","2 - Computers/Internet (100.00%)","0","0","0","3","4","4","0","4","1","","0","[Estonian - 100.00%]","0","0","0","0","0","0","0","0","0","0","0","0","0","3467","2487","980","2769","1988","782","3328","2388","940","0","","","","2018-12-01",
"https://www.expireddomains.net/goto/1/4gnac4/7/?tr=export","perlago.ee","perlago","ee","PerlAgo.ee","Perl Ago","7","20","1","6","1","1","2013-12-16","37","2016-10-10","Zone Media OÜ","0","0","no","1540564817","registered","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","registered","available","registered","available","available","available","available","available","available","available","3","3","29","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","taken","3","0","0.00","20","18","9","4","4","4","-","2","3","2","8","4","3","0","4","0","[Estonian - 66.60%], [Russian - 33.30%]","0","[Estonian - 94.70%], [Russian - 5.20%]","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","4","4","1","5","4","1","0","PA","DE","perl>de-city","2018-11-25",
"https://www.expireddomains.net/goto/1/3mxn3q/7/?tr=export","abcohutus.ee","abcohutus","ee","abcohutus.ee","Ab Cohu Tus","9","20","0","0","0","0","2010-07-28","28","2010-07-04","Radicenter OÜ","0","0","no","1541950316","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","1","0","32","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","available","9","1","9.00","20","170","133","6","6","6","1 - Computers/Internet (99.99%)","1","1","23","45","6","6","0","6","3","[Estonian - 72.00%], [Russian - 27.90%]","0","[Estonian - 88.80%], [English - 5.50%], [Russian - 5.50%]","0","0","0","0","0","0","0","0","0","44824507","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","2018-12-11",
"https://www.expireddomains.net/goto/1/b64gop/7/?tr=export","pitbikerent24.ee","pitbikerent24","ee","PitBikeRent24.ee","Pit Bike Rent","13","20","0","0","0","0","2017-06-22","9","2016-10-22","Zone Media OÜ","0","0","no","1541665064","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","0","0","32","0","0","0.00 USD","0","0","0.00 EUR","0","0","0.00 USD","0","0","0.00 GBP","0","0","0","0","available","available","1","2","0.50","20","4","3","1","1","1","2 - News/Magazines and E-zines (99.13%), 1 - Sports/Motorsports (0.86%)","2","7","2","3","1","1","0","1","1","[English - 33.30%], [Estonian - 33.30%], [Russian - 33.30%]","3","[Estonian - 100.00%]","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","2018-12-07",
