"deeplink";"Domain";"host";"tld";"domaincc";"keywords";"LE";"BL";"DP";"LP";"CCP";"IPP";"ABY";"ACR";"WBY";"Registrar";"Alexa";"QCR";"Dmoz";"Add Date";"C";"N";"O";"B";"I";"D";"US";"COM.AU";"CA";"UK";"CO.UK";"CO";"EU";"IN";"CO.IN";"AT";"CH";"BE";"NL";"DK";"FR";"PL";"ES";"PT";"IT";"ME";"TV";"IO";"CN";"RU";"SE";"NU";"TLDs Reg";"TLDs Reg32";"TLDs Free32";"SG";"CO";"CPC";"SDE";"CODE";"CPCDE";"SUS";"COUS";"CPCUS";"SUK";"COUK";"CPCUK";"MMGR";"MMIP";"MMCP";"SQI";"NFB";"NTW";"CF";"TF";"TR";"MBL";"MIU";"MCU";"MDP";"MIP";"MCP";"TTF";"MODE";"MOLE";"MOLI";"MOLP";"MRDL";"MRDF";"MRDH";"MRDD";"MRDS";"ML";"MLTP";"MRL";"MRLP";"MDPE";"MBLE";"MDPG";"MBLG";"MDPEE";"MBLEE";"MDPGE";"MBLGE";"SRUSR";"SRUSK";"SRUST";"SRUSC";"RDT";"RDS";"RDE";"RDT COM";"RDS COM";"RDE COM";"RDT CNO";"RDS CNO";"RDE CNO";"WPL";"GEO";"GEOC";"GEOD";"End Date";
"https://www.expireddomains.net/goto/1/aykwa0/7/?tr=export";"silmapaistev.ee";"silmapaistev";"ee";"silmapaistev.ee";"Si LmAp AiStev";"12";"16671";"4";"3";"3";"3";"2016-10-13";"24";"2016-10-06";"Zone Media OÜ";"0";"0";"no";"1540219026";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"1";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"15";"16";"0.94";"16671";"31";"9";"33";"25";"22";"16 - Society/Government (88.76%), 12 - Business (6.09%), 11 - Regional/Europe (4.97%), 6 - News/Weather (0.02%), 6 - Recreation/Autos (0.01%)";"19";"37";"14";"5";"33";"32";"0";"33";"14";"[Estonian - 100.00%]";"0";"[Estonian - 99.70%], [Russian - 0.20%]";"0";"2";"22";"0";"0";"0";"0";"0";"0";"39195321";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-21";
"https://www.expireddomains.net/goto/1/3fpx11/7/?tr=export";"ideedekummut.ee";"ideedekummut";"ee";"ideedekummut.ee";"Id Eede KuMm Ut";"12";"118";"4";"2";"2";"2";"2012-12-11";"44";"2012-10-02";"Zone Media OÜ";"0";"0";"no";"1539873524";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"1";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"available";"17";"7";"2.43";"118";"444";"342";"14";"13";"13";"7 - Regional/Europe (91.12%), 5 - Business/Directories (8.42%), 4 - Recreation/Travel (0.41%)";"0";"0";"25";"292";"14";"10";"1";"14";"7";"[Estonian - 100.00%]";"0";"[Estonian - 75.60%], [English - 14.70%], [Russian - 5.20%], [Finnish - 3.40%], [Korean - 0.80%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-17";
"https://www.expireddomains.net/goto/1/277o1p/7/?tr=export";"interalco.ee";"interalco";"ee";"InterAlco.ee";"Inter Alco";"9";"45";"4";"3";"3";"3";"2007-12-18";"37";"2010-07-04";"Telia Eesti AS";"0";"0";"no";"1540305568";"registered";"registered";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"registered";"available";"available";"available";"available";"available";"available";"registered";"available";"available";"6";"4";"28";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"5";"2";"2.50";"45";"4";"2";"8";"7";"7";"2 - Computers/Internet (82.91%), 1 - Regional/Europe (17.08%)";"0";"0";"0";"0";"7";"6";"0";"8";"2";"";"0";"[Estonian - 78.30%], [Russian - 16.20%], [English - 5.40%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"3";"2";"2";"2";"1";"5";"3";"2";"0";"";"";"";"2018-11-22";
"https://www.expireddomains.net/goto/1/3n8eiy/7/?tr=export";"nail.ee";"nail";"ee";"Nail.ee";"Nail";"4";"16";"4";"2";"2";"2";"2010-11-19";"44";"2010-10-08";"Wavecom AS";"0";"0";"no";"1540391957";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"174";"32";"0";"246000";"5";"0.84 USD";"4400";"25";"1.05 EUR";"110000";"3";"2.67 USD";"12100";"6";"0.70 GBP";"0";"0";"0";"0";"available";"taken";"6";"0";"0.00";"16";"2";"2";"6";"6";"6";"-";"0";"0";"0";"0";"6";"4";"0";"6";"3";"";"0";"[Estonian - 69.20%], [Russian - 30.70%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25832";"16888";"8944";"22583";"14811";"7773";"25071";"16377";"8694";"0";"";"";"";"2018-11-23";
"https://www.expireddomains.net/goto/1/1xdllz/7/?tr=export";"carmenrent.ee";"carmenrent";"ee";"CarmenRent.ee";"Carmen Rent";"10";"9";"4";"1";"1";"1";"2008-04-22";"25";"2010-07-04";"Zone Media OÜ";"0";"0";"no";"1539441470";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"1";"0";"32";"170";"2";"0.00 USD";"10";"0";"0.00 EUR";"10";"2";"0.00 USD";"10";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"taken";"3";"0";"0.00";"9";"19";"18";"5";"4";"4";"-";"0";"0";"0";"0";"5";"5";"0";"5";"2";"";"0";"[Estonian - 85.70%], [Russian - 14.20%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"2";"1";"1";"2";"1";"1";"0";"PA";"PH";"carmen>ph-neighborhood";"2018-11-12";
"https://www.expireddomains.net/goto/1/1xd5ex/7/?tr=export";"mart.ee";"mart";"ee";"Mart.ee";"Mart";"4";"305";"4";"3";"3";"3";"2007-11-03";"40";"2011-09-26";"Radicenter OÜ";"0";"0";"no";"1539355040";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"available";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"230";"31";"1";"110000";"2";"0.43 USD";"2900";"1";"0.62 EUR";"22200";"2";"2.22 USD";"2900";"1";"0.00 GBP";"0";"0";"0";"10";"available";"taken";"11";"1";"11.00";"305";"193";"50";"22";"18";"17";"1 - Recreation/Autos (87.97%), 1 - Business (5.89%), 1 - Business/Materials (4.49%), 1 - Business/Construction and Maintenance (1.60%)";"2";"2";"16";"46";"20";"9";"1";"22";"2";"[Russian - 100.00%]";"0";"[Russian - 98.30%], [Estonian - 1.30%], [English - 0.30%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"177226";"88177";"89049";"147890";"74696";"73195";"170699";"85331";"85368";"0";"DI";"US";"mart>us-city";"2018-11-11";
"https://www.expireddomains.net/goto/1/3ymb3q/7/?tr=export";"erleks.ee";"erleks";"ee";"erleks.ee";"Er LeKs";"6";"25";"4";"1";"1";"1";"2016-02-13";"9";"2015-09-21";"Radicenter OÜ";"0";"0";"no";"1538923158";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"0";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"taken";"11";"9";"1.22";"25";"74";"26";"5";"4";"4";"8 - Recreation (53.02%), 8 - Recreation/Food (46.17%), 5 - Reference/Museums (0.57%), 4 - Sports/Tennis (0.10%), 3 - Sports/Table Tennis (0.01%)";"0";"0";"11";"21";"5";"5";"1";"5";"3";"[Estonian - 100.00%]";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-06";
"https://www.expireddomains.net/goto/1/3hfjju/7/?tr=export";"aasia.ee";"aasia";"ee";"aasia.ee";"Aa Sia";"5";"7";"4";"2";"2";"2";"2015-10-11";"15";"2012-10-03";"Radicenter OÜ";"0";"0";"no";"1539959830";"registered";"registered";"available";"registered";"registered";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"registered";"registered";"available";"available";"13";"6";"26";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"taken";"5";"0";"0.00";"7";"765";"763";"4";"3";"3";"-";"0";"0";"0";"713";"3";"2";"0";"4";"0";"[Estonian - 100.00%]";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1542";"83";"1459";"1289";"69";"1221";"1500";"79";"1421";"0";"";"";"";"2018-11-18";
"https://www.expireddomains.net/goto/1/aymk70/7/?tr=export";"amassaazituba.ee";"amassaazituba";"ee";"amassaazituba.ee";"Ama SsAa ZiTuba";"13";"3";"4";"2";"2";"2";"2017-05-06";"9";"2016-10-13";"Elkdata OÜ";"0";"0";"no";"1540827613";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"1";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"5";"0";"0.00";"3";"3";"3";"2";"2";"2";"-";"0";"0";"0";"0";"2";"2";"0";"2";"0";"";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-28";
"https://www.expireddomains.net/goto/1/2ex2gx/7/?tr=export";"teankoolitus.ee";"teankoolitus";"ee";"teankoolitus.ee";"Tea NkOolit Us";"12";"4";"4";"2";"2";"2";"2013-11-16";"21";"2011-09-19";"Zone Media OÜ";"0";"0";"no";"1538836750";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"0";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"available";"7";"0";"0.00";"4";"706";"704";"3";"3";"3";"-";"0";"0";"1";"694";"2";"2";"0";"3";"1";"[Estonian - 100.00%]";"0";"[English - 75.00%], [Estonian - 25.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-05";
"https://www.expireddomains.net/goto/1/ayr936/7/?tr=export";"salatte.ee";"salatte";"ee";"salatte.ee";"Sa Lat Te";"7";"7";"4";"1";"1";"1";"2016-06-10";"6";"2014-09-23";"Zone Media OÜ";"0";"0";"no";"1539095970";"registered";"available";"available";"available";"available";"available";"registered";"available";"available";"available";"registered";"available";"registered";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"registered";"available";"available";"5";"5";"27";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"taken";"0";"0";"0.00";"7";"13";"9";"3";"2";"2";"-";"1";"1";"6";"1";"3";"1";"0";"3";"0";"";"0";"[Estonian - 57.10%], [English - 14.20%], [Lithuanian - 14.20%], [Russian - 14.20%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34";"4";"30";"27";"3";"25";"34";"4";"30";"0";"PA";"SE";"sala>se-city";"2018-11-08";
"https://www.expireddomains.net/goto/1/4harbf/7/?tr=export";"yourparadise.ee";"yourparadise";"ee";"YourParadise.ee";"Your Paradise";"12";"41";"4";"2";"1";"2";"2012-02-11";"18";"2011-10-04";"Wavecom AS";"0";"0";"no";"1540046108";"registered";"registered";"available";"available";"available";"registered";"available";"available";"registered";"available";"available";"available";"available";"registered";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"6";"5";"27";"1300";"0";"0.60 USD";"20";"2";"0.00 EUR";"110";"0";"0.00 USD";"10";"0";"0.00 GBP";"0";"0";"0";"0";"available";"taken";"6";"0";"0.00";"41";"6";"6";"9";"7";"7";"-";"0";"0";"0";"0";"9";"5";"0";"9";"4";"";"0";"[English - 74.30%], [Danish - 23.00%], [Estonian - 2.50%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"105";"58";"47";"89";"51";"39";"101";"55";"46";"0";"PA";"AU CA US";"paradise>au-neighborhood-partial|ca-city|us-city|us-neighborhood-partial";"2018-11-19";
"https://www.expireddomains.net/goto/1/aymk7m/7/?tr=export";"kihvtbox.ee";"kihvtbox";"ee";"kihvtbox.ee";"kihvtbox";"8";"29";"4";"2";"2";"2";"2017-03-15";"8";"2016-10-12";"Elkdata OÜ";"0";"0";"no";"1540741225";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"1";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"available";"13";"3";"4.33";"29";"139";"92";"6";"6";"6";"3 - Computers/Internet (88.94%), 2 - Computers/Education (7.25%), 2 - Reference/Education (3.66%), 1 - Arts/Music (0.05%)";"2";"2";"13";"69";"6";"6";"0";"6";"4";"[Estonian - 100.00%]";"0";"[Estonian - 82.70%], [Russian - 17.20%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-27";
"https://www.expireddomains.net/goto/1/277nch/7/?tr=export";"a24abi.ee";"a24abi";"ee";"a24abi.ee";"aabi";"6";"6";"3";"1";"1";"1";"2009-07-08";"27";"2017-09-21";"Zone Media OÜ";"0";"0";"no";"1538923145";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"0";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"2";"3";"0.67";"6";"5";"4";"2";"2";"2";"3 - Regional/Europe (58.71%), 3 - Computers/Internet (26.95%), 2 - Business/Telecommunications (14.00%), 1 - Arts/Television (0.31%)";"2";"14";"0";"1";"2";"2";"0";"2";"0";"[Russian - 100.00%]";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-06";
"https://www.expireddomains.net/goto/1/4j5ofl/7/?tr=export";"unistustelillepood.ee";"unistustelillepood";"ee";"unistustelillepood.ee";"Un Istu Ste Lille PoOd";"18";"1";"3";"1";"1";"1";"2013-08-30";"7";"2011-09-23";"Telia Eesti AS";"0";"0";"no";"1539095959";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"0";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"available";"0";"0";"0.00";"1";"2";"2";"1";"1";"1";"-";"0";"0";"0";"0";"1";"1";"0";"1";"1";"";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-08";
"https://www.expireddomains.net/goto/1/4j5r7r/7/?tr=export";"arenguprojektid.ee";"arenguprojektid";"ee";"arenguprojektid.ee";"Ar EnGu Projekt Id";"15";"8";"3";"1";"1";"1";"2014-03-02";"12";"2013-09-25";"Zone Media OÜ";"0";"0";"no";"1539268690";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"0";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"8";"0";"0.00";"8";"74";"73";"6";"6";"6";"-";"5";"6";"4";"61";"5";"5";"0";"6";"5";"[Estonian - 100.00%]";"0";"[Estonian - 85.70%], [English - 14.20%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-10";
"https://www.expireddomains.net/goto/1/4vykuh/7/?tr=export";"maapartner.ee";"maapartner";"ee";"maapartner.ee";"maapartner";"10";"2";"3";"2";"2";"2";"2014-11-15";"32";"2014-10-07";"Zone Media OÜ";"0";"0";"no";"1540305594";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"1";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"available";"6";"0";"0.00";"2";"133";"67";"2";"2";"2";"-";"0";"0";"19";"36";"2";"2";"0";"2";"2";"[Estonian - 100.00%]";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-22";
"https://www.expireddomains.net/goto/1/1vuntc/7/?tr=export";"stiletto.ee";"stiletto";"ee";"Stiletto.ee";"Stiletto";"8";"10";"3";"2";"2";"2";"2007-02-06";"40";"2015-09-17";"Zone Media OÜ";"0";"0";"no";"1538577551";"registered";"registered";"registered";"available";"registered";"registered";"registered";"registered";"registered";"available";"registered";"registered";"registered";"available";"available";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"available";"74";"27";"5";"246000";"42";"0.22 USD";"12100";"41";"0.49 EUR";"60500";"49";"0.96 USD";"12100";"89";"0.49 GBP";"0";"0";"0";"0";"taken";"taken";"6";"0";"0.00";"10";"5";"3";"5";"5";"4";"-";"0";"0";"0";"0";"5";"4";"0";"5";"2";"";"0";"[Estonian - 70.00%], [Russian - 30.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1438";"1165";"273";"1242";"1019";"224";"1394";"1133";"261";"0";"";"";"";"2018-11-02";
"https://www.expireddomains.net/goto/1/4ywqp1/7/?tr=export";"tavomahlad.ee";"tavomahlad";"ee";"tavomahlad.ee";"Tav Oma Hlad";"10";"108";"3";"2";"2";"2";"2013-10-10";"28";"2013-09-29";"Compic OÜ";"18024292";"0";"no";"1539614479";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"0";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"available";"6";"4";"1.50";"108";"159";"23";"29";"9";"9";"4 - Reference/Education (99.96%)";"1";"1";"24";"15";"29";"7";"0";"29";"6";"[Estonian - 93.30%], [Russian - 6.60%]";"0";"[English - 28.00%], [Arabic - 19.10%], [German - 17.90%], [Spanish/Castilian - 14.60%], [Estonian - 10.10%], [Russian - 4.40%], [French - 3.30%], [Polish - 2.20%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-14";
"https://www.expireddomains.net/goto/1/1venuc/7/?tr=export";"tallberg.ee";"tallberg";"ee";"TallBerg.ee";"Tall Berg";"8";"49";"3";"1";"1";"1";"2011-04-08";"12";"2010-07-04";"Zone Media OÜ";"0";"0";"no";"1539009528";"registered";"registered";"registered";"registered";"registered";"available";"available";"available";"available";"available";"available";"available";"registered";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"registered";"available";"10";"7";"25";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"taken";"7";"2";"3.50";"49";"3";"3";"8";"7";"7";"1 - Computers/Internet (99.39%), 1 - Reference/Education (0.57%)";"0";"0";"0";"0";"8";"6";"0";"8";"2";"";"0";"[Estonian - 95.60%], [English - 4.30%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"47";"15";"32";"31";"8";"24";"40";"13";"27";"0";"PA";"DE NO";"berg>de-city|de-municipality|no-city|no-municipality";"2018-11-07";
"https://www.expireddomains.net/goto/1/1xd5q5/7/?tr=export";"mybeauty.ee";"mybeauty";"ee";"MyBeauty.ee";"My Beauty";"8";"31";"3";"3";"3";"3";"2010-11-23";"29";"2010-10-06";"Zone Media OÜ";"0";"0";"no";"1540218985";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"available";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"available";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"98";"30";"2";"14800";"6";"0.36 USD";"590";"4";"0.52 EUR";"880";"5";"0.92 USD";"590";"7";"0.39 GBP";"0";"0";"0";"0";"taken";"taken";"6";"1";"6.00";"31";"16";"13";"16";"11";"10";"1 - Computers/Internet (100.00%)";"0";"0";"0";"0";"16";"15";"0";"16";"9";"";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1795";"1496";"299";"1534";"1271";"264";"1720";"1430";"290";"0";"PA";"US";"beauty>us-city";"2018-11-21";
"https://www.expireddomains.net/goto/1/277oer/7/?tr=export";"otepaareisiburoo.ee";"otepaareisiburoo";"ee";"otepaareisiburoo.ee";"Ote PaAre Isi Bur Oo";"16";"19";"3";"1";"1";"1";"2004-06-14";"45";"2016-09-30";"Telia Eesti AS";"0";"0";"no";"1539700794";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"1";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"5";"0";"0.00";"19";"2";"2";"5";"5";"5";"-";"1";"1";"0";"1";"4";"5";"0";"5";"1";"";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-15";
"https://www.expireddomains.net/goto/1/8gd6t5/7/?tr=export";"kplus.ee";"kplus";"ee";"kplus.ee";"kplus";"5";"8";"3";"2";"2";"2";"2015-02-16";"14";"2014-10-12";"Elkdata OÜ";"0";"0";"no";"1540741209";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"available";"registered";"registered";"available";"available";"registered";"registered";"registered";"available";"registered";"registered";"registered";"registered";"registered";"available";"available";"registered";"registered";"available";"registered";"registered";"registered";"available";"registered";"67";"24";"8";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"taken";"3";"0";"0.00";"8";"14";"13";"3";"2";"2";"-";"1";"1";"0";"12";"2";"1";"1";"3";"1";"";"0";"[English - 62.50%], [Estonian - 37.50%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2659";"228";"2431";"2049";"189";"1861";"2509";"215";"2294";"0";"";"";"";"2018-11-27";
"https://www.expireddomains.net/goto/1/89trjz/7/?tr=export";"prohalduse.ee";"prohalduse";"ee";"prohalduse.ee";"Pro Hal Duse";"10";"17";"3";"1";"1";"1";"2013-07-02";"13";"2012-09-25";"Zone Media OÜ";"0";"0";"no";"1539268697";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"0";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"1";"5";"0.20";"17";"5";"5";"1";"1";"1";"5 - Society/Government (71.13%), 4 - Business/Real Estate (25.49%), 3 - Computers/Internet (1.88%), 3 - Reference/Education (1.23%), 2 - Computers/Internet/On the Web (0.08%)";"2";"14";"0";"2";"1";"1";"0";"1";"1";"[Estonian - 50.00%], [Russian - 50.00%]";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-10";
